id,developer
1128264,MicroProse
1128264,Etherfield Studio
1128265,Screwfly Studios
1128266,Studio CloudScape
1128268,"TALESSHOP Co., Ltd."
1128269,The Irregular Corporation
1128269,Pumpernickel Studio
1128270,DragonBear Studios
1128273,Aurora Punks
1128274,Post Mortem Pixels
1128275,INGAME STUDIOS
1128275,505 Games
1128276,Cybird
1128278,SIE San Diego Studio
1128278,Sony Interactive Entertainment
1128281,Majorariatto
1128289,United Games
1128290,Screwfly Studios
1128296,BigFrog Studios
1128301,Admiral Games
1128303,Gamester
1128308,Gamester
1128310,Danilo H. Gomes
1128315,Admiral Games
1128316,KIRA
1128317,Yager Development
1128318,Clapperheads
1128320,Merge Games
1128321,OctoBox Interactive
1128321,Heart Core
1128324,Phodex Games
1128325,BigFrog Studios
1128326,Canari Games
1128326,WayForward
1128327,Awaken Realms
1128329,Happy Kamper Pictures
1128330,Nexon Korea
1128332,RUzura Interactive
1128336,Dry Licorice
1128337,Frontier Developments
1128342,Canari Games
1128342,WayForward
1128343,Errol Bucy
1128343,Zulubo Productions
1128344,Happy Kamper Pictures
1128345,Team17
1128345,Black Salt Games
1128346,Wired Productions
1128346,Oiffy
1128347,Nexon Korea
1128348,Just For Games
1128348,Bonus Level Entertainment
1128350,Petroglyph Games
1128350,Frontier Foundry
1128351,Systemic Reaction
1128352,AO Games
1128353,10tons Ltd.
1128354,GRAVITY
1128354,Pumpkim
1128356,Nate Peters
1128356,Nami Tentou
1128357,Polygon Art
1128360,Koei Tecmo Games
1128360,Koei Tecmo Games Co.
1128366,ThirtyThree
1128370,Dream Module
1128373,Creative Bytes Studios
1128376,Knight Division Games
1128378,Polygon Art
1128381,Wired Productions
1128381,Oiffy
1128382,Petroglyph Games
1128382,Frontier Foundry
1128384,Fellow Traveller
1128384,Jump Over the Age
1128385,Errol Bucy
1128385,Zulubo Productions
1128387,LitLab Games
1128389,InvertMouse
1128390,Lux Games
1128391,MONKE
1128392,Pastorelli Studio
1128393,Early Works
1128394,Jan Malitschek
1128395,Opera Soft
1128395,Zerouno Games
1128398,Norn / Miel
1128398,Cherry Kiss Games
1128399,Epic Games
1128400,NomNomNami
1128404,L. Stotch
1128405,Tab Games
1128407,CreativeForge Games
1128408,Cognoggin Games
1128409,Resistance Games
1128409,Firesquid
1128410,Keldor
1128412,CGA Studio
1128413,L. Stotch
1128414,SocksandGoats Studios
1128415,Gamecom Team
1128415,Freedom Games
1128416,Bit By Bit Studios
1128417,Ratel Studio
1128419,MaseMaster2K Games
1128419,Mason Kimm
1128420,Keldor
1128422,CGA Studio
1128423,LitLab Games
1128424,Beagle North Games
1128425,Stork Game
1128427,PD_CGT
1128430,Gorestation
1128430,Clicker Studios
1128431,Flipline Studios
1128439,Norn / Miel
1128439,Cherry Kiss Games
1128447,supercircuit
1128448,Last Spring
1128450,Landfall Games
1128452,Ekkoberry
1128453,Kairosoft
1128454,Resistance Games
1128454,Firesquid
1128456,MaseMaster2K Games
1128456,Mason Kimm
1128457,Akira Abe
1128458,Dragon Crypto Gaming
1128460,CGA Studio
1128461,LitLab Games
1128462,Gamecom Team
1128462,Freedom Games
1128463,Lux Games
1128464,Charlie Brej
1128465,Island Bender Games
1128467,Tab Games
1128468,Gorestation
1128468,Clicker Studios
1128471,Jan Malitschek
1128472,Matt Glanville
1128473,Opera Soft
1128473,Zerouno Games
1128476,Ratel Studio
1128478,Epic Games
1128479,NomNomNami
1128481,Yaldi Games
1128483,Noisestorm
1128484,Solarus Team
1128485,Xitilon
1128486,Forsaken AR Team
1128488,Kagura Games
1128492,npckc
1128494,Epic Games
1128495,Pepper Games
1128497,Yaldi Games
1128502,Steam
1128507,Solarus Team
1128508,Siege Camp
1128510,omure
1128511,Gongon Studio
1128512,Hyakuten Games
1128517,Sinomod Studios
1128518,Pigeon-G
1128521,MòGames
1128522,Bombsight Games
1128523,CarloC
1128525,Pigeon-G
1128529,POPGOES Development Team
1128532,Genius Studio Japan
1128533,Niandra!
1128536,El Xando
1128538,AndreWharn
1128539,Sinomod Studios
1128540,Fansipan Limited
1128541,Pirotexnik
1128542,Bortbyting
1128543,Behaviour Interactive
1128544,Grim's Studio
1128545,616 GAMES
1128546,Nightwell Games
1128548,Genius Studio Japan
1128549,DigixArt
1128549,Ravenscourt
1128550,Kranial
1128553,WhiteVault Studio
1128554,LukeNovaes
1128555,DigixArt
1128555,Ravenscourt
1128557,Green Man Gaming Publishing
1128557,Pewter Games Studios
1128558,Nightwell Games
1128559,DigixArt
1128559,Ravenscourt
1128560,Frontier Developments
1128565,DigixArt
1128565,Ravenscourt
1128566,LukeNovaes
1128567,616 GAMES
1128569,Behaviour Interactive
1128571,Survios
1128572,Kranial
1128573,Behaviour Interactive
1128574,PointCrow
1128574,Breath of the Wild Multiplayer Team
1128575,LostPawPlay
1128576,VODKAdemo?
1128576,Room6
1128577,Madmind Studio
1128577,Ignibit
1128578,Assemble Entertainment
1128578,Odyssey Studios
1128579,Nochi Studios
1128580,HOOK
1128581,Merlino Games
1128585,Hello Games
1128586,SE {} KS
1128587,Intelligent Systems
1128587,Nintendo
1128588,The Arcade Crew
1128588,Berzerk Studio
1128589,Banya
1128592,Neosphere Interactive Studios
1128594,Assemble Entertainment
1128594,Odyssey Studios
1128596,Gameloft
1128600,Intelligent Systems
1128600,Nintendo
1128601,SC Jogos
1128602,Nochi Studios
1128603,Banya
1128608,LostPawPlay
1128609,Drew Cook
1128610,Madmind Studio
1128610,Ignibit
1128611,HOOK
1128614,Neon Doctrine
1128614,Tanuki Game Studio
1128616,Very Very Little Studio
1128618,Hosted Games
1128618,Seraphinite
1128619,FusionPlay
1128622,Froach Club
1128622,Poppy Works
1128623,Karume
1128624,Handelabra Games Inc.
1128625,"Allumer, Ltd."
1128625,HAMSTER
1128627,Arc System Works
1128629,Froach Club
1128629,Poppy Works
1128632,Mekworx
1128632,Hyperstrange
1128633,Terminist Arcade
1128633,1C Entertainment
1128637,Karume
1128638,Indie Game Group
1128639,"Allumer, Ltd."
1128639,HAMSTER
1128643,Arc System Works
1128645,HoYoverse
1128646,Crytivo
1128648,Neon Doctrine
1128648,Tanuki Game Studio
1128650,FusionPlay
1128652,Source VR Mod Team
1128654,Grinding Gear Games
1128656,8FLOOR
1128657,Aldorlea Games
1128661,Steelkrill Studio
1128663,Nickireda
1128664,MartsINY
1128665,Grinding Gear Games
1128666,Electronic Arts
1128666,EA Tiburon
1128670,UnderGround Void Studios
1128675,Sukinapan
1128677,Kurenaibook
1128682,Up Your Arcade Team
1128685,Nickireda
1128686,Capcom
1128694,Kebbie
1128695,hucota7
1128697,Fool Buddies
1128698,PUNKCAKE Délicieux
1128700,Amaweks
1128701,PUNKCAKE Délicieux
1128702,SuperFreaksDev
1128703,Kebbie
1128708,RightarDev
1128709,DOMINO CLUB
1128712,fwugFaz
1128717,Gameparic
1128719,DOMINO CLUB
1128720,Fraser Brumley
1128724,RainbowSprinklez
1128726,Studio Bean
1128727,DOMINO CLUB
1128729,Icehelm
1128733,Bandai Namco Entertainment
1128735,DOMINO CLUB
1128735,queenjazz
1128736,VetusCorvum
1128740,Guselect Productions
1128742,Hitcents
1128742,Pendopo Studio
1128745,Ubisoft Paris
1128747,Grande Games
1128747,GamePlanet
1128748,1actose
1128750,Frogwares
1128751,Bithell Games
1128753,YLS Program
1128753,WildMonkey
1128754,Undergrad Studios
1128758,Frogwares
1128759,Frogwares
1128760,Frogwares
1128761,Scopely
1128763,Blizzard Entertainment
1128764,Antonio Filipe
1128764,AFIL Games
1128766,Frogwares
1128768,Team17 Digital
1128769,Chucklefish Games
1128769,Deadpan Games
1128771,1C Game Studios
1128772,Tango Gameworks
1128772,Bethesda Softworks
1128773,Skybound Games
1128773,Mega Cat Studios
1128775,Maximum Entertainment
1128775,Mane6
1128776,Bethesda Softworks
1128776,Tango Gameworks
1128777,Koji Sato
1128778,pujia8
1128779,Cognosphere
1128779,HoYoverse
1128780,GIBBING TREE
1128782,Artificial Disasters
1128783,1C Game Studios
1128785,Smartmelon Games
1128787,Stratera Games
1128789,VaragtP
1128790,NTT Solmare Corp.
1128791,Shiro Games
1128791,Shiro Unlimited
1128792,Faxdoc
1128792,PLAYISM
1128793,D'Avekki Studios
1128794,Tango Gameworks
1128794,Bethesda Softworks
1128797,Chucklefish Games
1128797,Deadpan Games
1128801,Angry Mob Games
1128803,Surgical Scalpels
1128803,Skystone Games
1128805,Poncle
1128806,HAEGIN
1128808,Follow The Fun
1128809,Surgical Scalpels
1128809,Skystone Games
1128810,Clockwork Pile
1128810,Retrovibe
1128811,Moonlight Games
1128811,DANGEN Entertainment
1128812,Slava Bushuev
1128815,PlayWay
1128815,Frozen Way
1128816,Bit Loom Games
1128818,AutumnTower Studio
1128818,BD Games
1128819,"Idea Factory International, Inc."
1128819,Sting
1128820,tinyBuild
1128820,Casey Donnellan Games LLC
1128823,DreamStudios
1128825,PanfilovDev
1128825,Laush Studio
1128826,HAEGIN
1128828,Follow The Fun
1128831,395games
1128832,Lisha Pleasure Industries
1128838,Follow The Fun
1128840,616 GAMES
1128841,"Idea Factory Co., Ltd."
1128841,Otomate
1128842,"Idea Factory Co., Ltd."
1128842,Otomate
1128843,LUA COMPUTA
1128844,Aza Game Studio
1128847,Time Galleon
1128849,Follow The Fun
1128850,tinyBuild
1128850,Casey Donnellan Games LLC
1128852,East2west Games
1128853,"Idea Factory Co., Ltd."
1128853,Otomate
1128854,Poncle
1128858,Gold Skull Studios
1128858,Ratalaika Games
1128865,Daniel Buckley
1128867,Phoenixx Inc.
1128867,Bandai Namco Studios
1128868,Capcom
1128870,NeoBards Entertainment
1128870,Capcom
1128871,NeoBards Entertainment
1128871,Capcom
1128874,Sengi Games
1128875,Cozy Strawberry
1128876,Next in Game
1128881,Capcom
1128884,NeoBards Entertainment
1128884,Capcom
1128887,Zonex Entertainment Studios
1128888,BMB
1128891,Cozy Strawberry
1128896,ODD No.
1128898,Bushiroad Games
1128898,Bushiroad
1128903,MV JPL
1128906,Adam Le Doux
1128907,Is Daouda
1128909,Black Mirror Studio
1128909,Yooreka Studio
1128911,Nibb Games
1128911,Freedom Games
1128912,Moonberry Studios
1128916,White Rose Games
1128916,EastAsiaSoft
1128917,Black Mirror Studio
1128917,Yooreka Studio
1128918,Noisy Head Games
1128919,Erkberg Games
1128921,Pixelated Goose Games
1128922,Robotizar Games
1128923,White Rose Games
1128923,EastAsiaSoft
1128934,Genius Studio Japan
1128935,Newhead Studio
1128938,Mehmet Koksal
1128938,Bugy Games
1128940,Gameloft
1128941,Technomancy Studios
1128942,Xbox Game Studios
1128942,Blackbird Interactive
1128943,Modus Games
1128943,Modus Studios
1128948,Flyhigh Works
1128950,Digital Sun Games
1128950,Riot Forge
1128951,astragon Entertainment
1128951,weltenbauer. Software Entwicklung GmbH
1128952,Paradox Interactive
1128953,Technomancy Studios
1128954,Digital Sun Games
1128954,Riot Forge
1128955,Wasted Horchata
1128958,Prismatika
1128958,QCF Design
1128959,Flyhigh Works
1128960,Rain Games
1128960,Modus Games
1128961,Myosuki
1128963,Guerrilla Games
1128963,Sony Interactive Entertainment
1128965,Kungfu Takeaway
1128968,Square Enix
1128968,Square Enix Creative Business Unit IV
1128973,Adam Catalyst
1128977,John Lay
1128982,Headlocker
1128983,Raw Fury
1128983,Jaw Drop Games
1128984,Gamera Games
1128986,Netmarble N2
1128987,Indefatigable
1128987,New Blood Interactive
1128990,Headlocker
1128991,Slitherine Ltd.
1128992,"CyberStep, Inc."
1128993,QUByte Interactive
1128993,2ndBoss
1128994,Shueisha Games
1128994,Tasto Alpha
1128995,Ares Dragonis
1128996,Lateralis Heavy Industries
1128996,Super Rare Originals
1128997,Nekoday
1128999,KLH Studios LLC
1129000,Rising Moon Games
1129006,SUCCESS Corp.
1129006,Studio Saizensen
1129009,CorpsePickle
1129011,LOOKSTEN
1129018,tap tap times
1129019,jitensyasougyou
1129019,mebius
1129021,DavidHolandaOne
1129024,505 Games S.r.l.
1129024,Point Blank Games
1129025,Rogue Sun
1129025,Wired Productions
1129027,505 Games S.r.l.
1129027,Point Blank Games
1129028,Slitherine Ltd.
1129029,Akupara Games
1129029,Dusklight Games
1129030,Kenny Sun
1129031,QUByte Interactive
1129031,2ndBoss
1129032,Ares Dragonis
1129033,Lateralis Heavy Industries
1129033,Super Rare Originals
1129034,Different Tales
1129034,YYZ
1129036,Mooptychunk
1129037,DreamTeam Mobile
1129038,Tylar.io
1129039,Rising Moon Games
1129043,RBL LABS
1129045,Get Color Games
1129052,Sweet Bandits Studios
1129052,Tripwire Interactive
1129062,Crush-vAdin
1129065,RBL LABS
1129066,Ares Dragonis
1129069,Nintendo
1129069,WayForward
1129070,NANKADA
1129073,Rainbeat Games
1129076,SCAD Games Studio
1129076,To Go Box Games
1129077,RedDeerGames
1129078,IndieArk
1129081,npckc
1129089,NetEase Games
1129090,Deep Silver Dambuster Studios
1129090,Deep Silver
1129091,TenrecOasys
1129092,WayForward
1129092,Nintendo
1129093,Egg Hatcher
1129093,Gamera Games
1129096,Serenity Forge
1129096,Skybound Games
1129097,Daisy Draws
1129097,Tallewellyn Comics
1129099,indie
1129105,RedDeerGames
1129109,JAST Blue
1129109,Varenyett
1129110,taxicomics
1129111,Holdact Games
1129113,Abulia
1129114,Roxy S.
1129119,Glentopher Games
1129124,Travmasoft
1129127,Williams Entertainment
1129128,Square Enix
1129129,hiromu656
1129133,Roebloz
1129134,Square Enix
1129135,OPIA GAMES
1129136,Williams Entertainment
1129137,hiromu656
1129139,Spritewrench
1129140,Polyscape
1129145,Traitorean Games
1129146,findemor
1129152,Fruit Salad Torture
1129156,Max Level Studios
1129159,Hunny Bunny Studio
1129165,Fireshine Games
1129165,ColePowered Games
1129167,Kikimora Games
1129171,Traitorean Games
1129173,findemor
1129174,Fireshine Games
1129174,ColePowered Games
1129175,Massive Monster
1129175,Devolver Digital
1129176,Robert Curry
1129178,Modus Games
1129178,Aurogon
1129179,Sega
1129180,Doesn't Matter Games Studio
1129182,Simon Eftestol
1129185,Dovetail Games
1129186,Dovetail Games
1129190,Genius Studio Japan
1129191,anOVERTHINKER
1129194,Eleven Puzzles
1129195,Discord Inc
1129199,FHNBHJ
1129199,indienova
1129200,Sinister Design
1129201,505 Games
1129201,Weird Fish
1129202,Modus Games
1129202,Aurogon
1129204,Gabe Swarr
1129207,zuza
1129213,Doesn't Matter Games Studio
1129214,Embers
1129215,Eleven Puzzles
1129218,Modus Games
1129218,Aurogon
1129219,FHNBHJ
1129219,indienova
1129221,Ze_PilOt
1129222,Bytten Studio
1129224,Sumi Labs
1129226,clems71
1129227,Raw Fury
1129227,Bytten Studio
1129228,miHoYo
1129228,HoYoverse
1129229,W.R.K.S Games
1129230,lightUP
1129231,Chessmat
1129232,Yume Game Studio
1129232,Ratalaika Games
1129233,Movie Games S.A.
1129233,Drago Entertainment
1129239,VD Games
1129242,Raw Fury
1129242,Bytten Studio
1129243,Freedom Games
1129243,Kela van der Deijl
1129244,YukiUsagi Games
1129245,AurumDust
1129246,Jandisoft
1129247,Idea Factory
1129247,Ichi Column
1129248,PlotTwist Studios
1129248,Rogue Games
1129249,Boomfire Games
1129249,EastAsiaSoft
1129250,PlayWithFurcifer
1129251,Abyssal Studios
1129252,Clouded Leopard Entertainment Inc.
1129252,Falcom
1129264,Stardock Entertainment
1129267,Moe Dress Up Games
1129270,AurumDust
1129271,Sting Entertainment
1129271,Sting
1129273,HoYoverse
1129274,DANGEN Entertainment
1129274,Manalith Studios
1129276,Yooreka Studio
1129276,Dreamgame Studio
1129278,DANGEN Entertainment
1129278,Manalith Studios
1129279,Jandisoft
1129281,PlotTwist Studios
1129281,Rogue Games
1129282,PQube
1129282,Trickjump Games Ltd
1129283,MAGES.
1129284,Clouded Leopard Entertainment Inc.
1129284,Falcom
1129288,Namco
1129288,HAMSTER
1129290,Moe Dress Up Games
1129293,Sting Entertainment
1129293,Sting
1129295,Yooreka Studio
1129295,Dreamgame Studio
1129296,AurumDust
1129297,Innocent Grey
1129300,DevilishGames
1129300,Selecta Play
1129303,Electronic Arts
1129303,Respawn Entertainment
1129306,Qubic Games
1129307,Digital Pesto
1129310,Galen Games
1129311,Tidal Rave
1129313,Digital Pesto
1129314,Innocent Grey
1129315,DevilishGames
1129315,Selecta Play
1129317,Dev It With Cat
1129318,IKINAGAMES
1129319,Key
1129320,Black Potion
1129321,XeroStryker
1129323,Respawn Entertainment
1129323,Electronic Arts
1129324,HeartBeat Plus
1129325,Blaze Entertainment
1129326,Blaze Entertainment
1129328,Malte Weiß
1129329,Artfx School of Digital Arts
1129329,Team Scoop
1129336,RandomSpin
1129337,squishymoss
1129343,RGS Games
1129347,SuperFreaksDev
1129348,Simple Gaming
1129349,World Software
1129349,Console Labs S.A.
1129350,Black Potion
1129352,squishymoss
1129355,HeartBeat Plus
1129357,Galen Games
1129358,Blaze Entertainment
1129359,Coly
1129360,DevilishGames
1129360,Selecta Play
1129363,Malte Weiß
1129364,Innocent Grey
1129365,Qubic Games
1129366,Chorus Worldwide
1129366,LCB Game Studio
1129367,IKINAGAMES
1129372,digi.B
1129375,LGV
1129382,Moondev Games
1129383,ArcadeKitten
1129386,Monad Games
1129387,Nippon Ichi Software
1129387,Vanillaware
1129392,Deafperv
1129393,Team Tetrapod
1129395,Cruise Elroy
1129397,Rebel Egg Games
1129399,Genius Studio Japan
1129401,Digital Mosaic Games
1129402,snesrev
1129404,Selkie Harbour
1129406,Gellyberry Studios
1129406,Freedom Games
1129407,Riv3r
1129408,Human Bagel Studios
1129412,Enjoy Studio S.A.
1129412,Freedom Games
1129413,Fatus Games
1129419,Kazuhide Oka
1129421,Gellyberry Studios
1129421,Freedom Games
1129422,Freedom Games
1129422,Torched Hill
1129423,Freedom Games
1129423,Boundless Games
1129426,Entry Studios
1129427,Blue Math
1129428,Fatus Games
1129429,Freedom Games
1129431,torcado
1129432,Digital Mosaic Games
1129434,Selkie Harbour
1129436,Riv3r
1129438,USC Games
1129444,Gamechuck
1129445,Roborar Digital
1129446,logicalbeat
1129452,Molleindustria
1129454,616 GAMES
1129456,Gracias
1129457,Gracias
1129458,Bethesda Softworks
1129458,Arkane Austin
1129459,Freedom Games
1129459,Re: cOg Mission
1129460,Scalars Games
1129461,Devolver Digital
1129461,Artificer
1129463,LifeForce Games
1129467,Molleindustria
1129468,LGV
1129472,Netflix
1129472,Snowman
1129473,Team Emily
1129474,pianoman373
1129475,MaxMedia
1129481,ByteHyve
1129485,moonbear
1129487,616 GAMES
1129489,StoryTaco.inc
1129490,Ismael Rodriguez
1129491,KenForest
1129492,Fyre150
1129495,Bohemia Incubator
1129495,Bohemia Interactive
1129497,BINGOBELL
1129501,KenForest
1129502,Ellpeck
1129507,Samurai Punk
1129508,Fyre150
1129509,Excellent Rectangle
1129510,Epic Games
1129513,Niku Games
1129514,Bromio
1129515,WanadevStudio
1129516,THQ Nordic
1129516,Pow Wow Entertainment
1129517,Wales Interactive
1129519,101XP
1129525,AndyzziGames
1129526,Viacom International
1129526,Super Evil Megacorp
1129529,Pantaleo
1129531,The Iterative Collective
1129531,Good Morning Games
1129532,Tuatara Games
1129534,Cococucumber
1129535,THQ Nordic
1129535,Pow Wow Entertainment
1129536,Triband
1129541,Niku Games
1129542,Wales Interactive
1129543,IndieArk
1129543,firepillar2
1129545,Rovio Entertainment
1129546,hcnone
1129547,Nacon
1129547,Big Ant Studios
1129552,Playstack
1129552,Color Gray Games
1129556,AndyzziGames
1129564,Tofu Soup Studios
1129564,indienova
1129568,Tofu Soup Studios
1129568,indienova
1129569,Last Bite Games
1129570,INDIECN
1129570,Mighty Cat
1129571,Roeb
1129572,Euphoric Brothers
1129573,Besto Game Team
1129576,Fireshine Games
1129576,Triplevision Games
1129579,Ratalaika Games
1129585,Rodelberg Entertainment
1129593,Ebi-Hime
1129595,USC Games
1129599,SuperTavs
1129600,Atomic Fabrik
1129601,Tofu Soup Studios
1129601,indienova
1129604,marlersh
1129608,GosDev Production
1129609,Light Bulb Engine
1129610,Anjali Radadiya
1129615,LGV
1129619,bemused
1129620,BulletGames
1129622,Kairosoft
1129626,CROW'S NEST
1129630,AppsGears
1129631,CuteMatthew
1129635,Lunar Finch
1129637,CROW'S NEST
1129638,Big Way Games
1129643,AppsGears
1129645,Lunar Finch
1129653,Paradox Interactive
1129657,Blizzard Entertainment
1129658,Dalcom Soft
1129659,Respawn Entertainment
1129659,EA
1129660,Draw Distance
1129663,hiromu656
1129664,Team Midautumn
1129666,Niantic Labs
1129667,Chicken Launcher
1129667,Awaken Realms
1129670,Bear in the Night
1129671,Goloso Games
1129674,Dalcom Soft
1129675,GameHunters
1129675,PlayWay S.A.
1129677,Lion Studios
1129679,Quantum Quiver Games
1129687,Eleven
1129687,HAMSTER
1129690,▲ Pyramid Games
1129690,PlayWay S.A.
1129692,Mediatonic
1129692,Epic Games
1129693,Mediatonic
1129693,Epic Games
1129694,Mediatonic
1129694,Epic Games
1129695,SpoocleMacBoogle
1129698,nizakashii
1129699,Playwith Interactive
1129701,TheMURAmatsu
1129704,Sega
1129707,Firaxis Games
1129707,2K
1129711,CyberConnect2
1129713,Maximum Games
1129713,Raceward Studio
1129716,Paradox Interactive
1129716,Paradox Development Studio
1129717,Paradox Arc
1129717,Game River
1129722,Playwith Interactive
1129723,TheMURAmatsu
1129724,Sega
1129725,Lovebird Game Studios
1129726,kkzero
1129731,Landmarket
1129732,ECC GAMES
1129732,505 Games
1129740,nizakashii
1129741,My Way Games
1129741,Denis Lutsenko
1129744,Posh Entertainment
1129744,Juggernaut Entertainment
1129746,NetEase Games
1129746,The 4 Winds Entertainment
1129747,Cozy Bee Games
1129750,KAR Games
1129752,Nintendo
1129753,DiGination
1129753,Azurite
1129754,INK-EYE Games
1129754,Fernando Araujo
1129755,Pogo Concepts
1129758,Yuumsarte
1129762,Nintendo
1129762,Nintendo EPD Production Group No. 3
1129764,My Way Games
1129764,Denis Lutsenko
1129765,Petite Games
1129765,Ratalaika Games
1129769,Janus Interactive
1129772,Team Blunder
1129773,Spring Rabbit
1129777,POLARIA POYON
1129779,azureXtwilight
1129780,Dulcia Games
1129788,Genius Studio Japan
1129794,NOWSKY
1129797,Amata K.K.
1129798,Wooden Barrel Games
1129799,tha ltd.
1129799,Enhance
1129801,Vertigo Gaming Inc.
1129802,Astrea
1129802,Novelab
1129803,Breda University of Applied Sciences
1129805,Paranauê Ninja Games
1129805,The Philosophical School of Games
1129806,Male Doll Everyone
1129809,HyperBeard
1129810,Welliton Souza
1129810,DoubleU Digital Games
1129813,Sony Interactive Entertainment
1129813,Bigbig Studios
1129816,Hit Maker
1129816,Sony Interactive Entertainment
1129817,Top Hat Studios
1129817,Frymore
1129819,Gremory Games Inc.
1129820,HR Innoways
1129820,Aerosoft GmbH
1129830,Sony Interactive Entertainment
1129830,SCE Bend Studio
1129834,Hit Maker
1129834,Sony Interactive Entertainment
1129836,East2west Games
1129836,Hot Chili Games
1129837,Team Machiavelli
1129838,WILD WITS GAMES
1129839,Zeta bit
1129840,Nordcurrent Labs
1129840,Black Tower Basement
1129842,Helixtar Games
1129845,Stunlock Studios
1129849,Steady Gaze
1129853,Stunlock Studios
1129855,Offworld Industries
1129860,WILD WITS GAMES
1129861,Nordcurrent Labs
1129861,Black Tower Basement
1129862,Steady Gaze
1129863,East2west Games
1129863,Hot Chili Games
1129864,Bilalscape12
1129866,Cyan Worlds
1129875,Design Factory
1129875,Idea Factory
1129876,"Applibot, Inc"
1129876,Square Enix
1129877,Devolver Digital
1129877,Four Quarters
1129878,Red Barrels
1129879,Nexon Korea
1129879,Nexon Games
1129882,Red Axe Games
1129888,Rocket Jump Technology
1129894,Degica Games
1129894,AstralShift
1129899,Otomate
1129899,Idea Factory
1129902,Cyan Worlds
1129903,Rocket Jump Technology
1129907,Flynn's Arcade
1129910,One Up Plus Entertainment
1129911,Rovert
1129912,Freedom Games
1129912,Microwave Games
1129913,Jaklub
1129914,ROSEVERTE
1129915,2K Games
1129915,Visual Concepts
1129925,Assemble Entertainment
1129926,Offwidth Games
1129927,Crescendo
1129928,Attack Studio
1129929,Ana Pepper
1129929,Time Galleon
1129930,ROSEVERTE
1129932,Alan-1
1129933,2K Games
1129933,Visual Concepts
1129936,Shiravune
1129936,Liquid
1129938,GB Patch Games
1129941,Genius Studio Japan
1129942,Rovert
1129944,Freedom Games
1129944,Microwave Games
1129945,STP WORKS
1129946,Masaya
1129946,Ratalaika Games
1129947,Vultive Entertainment
1129947,Ethan Robichaux
1129952,Platinum Games Inc.
1129955,HexaDrive
1129962,HexaDrive
1129964,Google
1129965,SCT
1129967,Kirkidexi
1129967,Fair Pixel
1129968,Subliminal Siren
1129968,KippyKip
1129969,Kagura Games
1129969,Ota Guchi Field
1129970,ShrineFox
1129973,Red Team Games
1129974,Quinn K.
1129977,BAYACHAO
1129979,PACCHI STUDIO
1129982,allalonegamez
1129983,Le Crew
1129983,Le Capitaine
1129985,Le Crew
1129986,SnagBox Studio
1129990,MundyC
1129991,SEEP
1129995,PortaPlay
1129995,DON'T NOD
1129996,Ubisoft Entertainment
1129996,Ubisoft Blue Byte
1129997,Riot Forge
1129997,Double Stallion Games
1129998,Homo Ludens
1129999,Thunderful
1129999,Wishfully
1130000,Epic Games
1130000,Dramatic Labs
1130002,Smilegate
1130003,Skybound Games
1130003,Toylogic
1130004,Shiny Shoe
1130006,Taito
1130006,ININ Games
1130007,Woodfrog and the Sequel Wars Team
1130008,Nippon Ichi Software
1130008,NIS America
1130010,FILMIC NOVEL
1130011,Private Division
1130011,Piccolo Studio
1130012,Dare Looks
1130013,Giants Software
1130015,Square Enix Creative Business Unit III
1130015,Square Enix
1130016,Colossal Order Ltd.
1130016,Paradox Interactive
1130019,Paradox Interactive
1130020,Paradox Interactive
1130024,TreeFall Studios
1130027,Netflix
1130030,CiblesGD
1130031,Colossal Order Ltd.
1130031,Paradox Interactive
1130032,KukoGames
1130033,Yostar Games
1130036,Nippon Ichi Software
1130036,NIS America
1130039,Private Division
1130039,Piccolo Studio
1130041,Square Enix Creative Business Unit III
1130041,Square Enix
1130042,Colossal Order Ltd.
1130042,Paradox Interactive
1130044,Paradox Interactive
1130045,Paradox Interactive
1130046,Ubisoft Entertainment
1130046,Ubisoft Blue Byte
1130049,EXNOA LLC
1130050,Enish
1130053,tundAin
1130053,Metroid Construction
1130057,Strange Scaffold
1130058,Cognosphere
1130058,HoYoverse
1130059,Netflix
1130059,Fusebox Games
1130061,Chasing Carrots
1130062,Toaplan
1130062,City Connection
1130065,Success Corporation
1130066,McDonald's
1130067,SC-KR Games
1130068,Beat Games
1130069,McDonald's
1130070,Strange Scaffold
1130072,Chasing Carrots
1130074,sprite
1130077,eXtend
1130078,Tactical Adventures
1130079,Lesser Evil Publishing
1130079,Rockodile
1130082,Success Corporation
1130085,Daedalic Entertainment
1130085,Nacon
1130087,ActionGamer
1130092,Polygon Art
1130094,Sega
1130094,The Creative Assembly
1130095,Carbon Studio
1130096,"Idea Factory Co., Ltd."
1130096,Otomate
1130097,ROMhacking.net
1130098,Arc System Works
1130100,GlitchwormGamesYT
1130101,CM Games
1130102,Goblinz Publishing
1130102,Alambik Studio
1130103,Joystick Ventures
1130103,Fictiorama Studios
1130105,Daedalic Entertainment
1130105,Nacon
1130107,CM Games
1130108,Goblinz Publishing
1130108,Alambik Studio
1130109,E-Home Entertainment
1130109,Rubber Duck
1130110,Nova-Box
1130111,Joystick Ventures
1130111,Fictiorama Studios
1130113,Gaming Minds Studios
1130113,Kalypso Media
1130114,Pixmain
1130116,Nova's Army
1130116,Futurtech
1130117,Tactical Adventures
1130124,Arc System Works
1130129,Wanderer Games
1130134,Sega
1130134,The Creative Assembly
1130135,ROMhacking.net
1130136,Bandai Namco Entertainment
